Dataset,#TrainingRelease,%Training,%Defective_training,%Defective_testing,Classifier,Balancing,FeatureSelection,Sensitivity,TP,FP,TN,FN,Precision,Recall,ROC,Kappa
Syncope,7,85.11856,3.121998,0.6868132,RANDOM_FOREST,NO_RESAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,2.0,721.0,5.0,0.0,0.0,0.0,0.0
Syncope,7,85.11856,3.121998,0.6868132,IBK,NO_RESAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,1.0,722.0,5.0,0.0,0.0,0.0,0.0
Syncope,7,85.11856,3.121998,0.6868132,IBK,NO_RESAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,1.0,722.0,5.0,0.0,0.0,0.0,0.0
Syncope,7,85.11856,3.121998,0.6868132,IBK,NO_RESAMPLING,NO_SELECTION,SENSITIVE_LEARNING,1.0,8.0,715.0,4.0,0.1111111111111111,0.2,0.8903181189488243,0.13522074836665934
Syncope,7,85.11856,3.121998,0.6868132,NAIVE_BAYES,NO_RESAMPLING,NO_SELECTION,NO_SENSITIVE,1.0,22.0,701.0,4.0,0.043478260869565216,0.2,0.9208852005532503,0.06083159670536978
Syncope,7,85.11856,3.121998,0.6868132,NAIVE_BAYES,NO_RESAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,1.0,22.0,701.0,4.0,0.043478260869565216,0.2,0.5847856154910097,0.06083159670536978
Syncope,7,85.11856,3.121998,0.6868132,NAIVE_BAYES,NO_RESAMPLING,NO_SELECTION,SENSITIVE_LEARNING,2.0,17.0,706.0,3.0,0.10526315789473684,0.4,0.9330567081604426,0.15750491841222003
Syncope,7,85.11856,3.121998,0.6868132,RANDOM_FOREST,OVERSAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,7.0,716.0,5.0,0.0,0.0,0.0,0.0
Syncope,7,85.11856,3.121998,0.6868132,RANDOM_FOREST,OVERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,7.0,716.0,5.0,0.0,0.0,0.0,0.0
Syncope,7,85.11856,3.121998,0.6868132,RANDOM_FOREST,OVERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,11.0,712.0,5.0,0.0,0.0,0.0,0.0
Syncope,7,85.11856,3.121998,0.6868132,IBK,OVERSAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,10.0,713.0,5.0,0.0,0.0,0.0,0.0
Syncope,7,85.11856,3.121998,0.6868132,IBK,OVERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,10.0,713.0,5.0,0.0,0.0,0.0,0.0
Syncope,7,85.11856,3.121998,0.6868132,IBK,OVERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,16.0,707.0,5.0,0.0,0.0,0.0,0.0
Syncope,7,85.11856,3.121998,0.6868132,NAIVE_BAYES,OVERSAMPLING,NO_SELECTION,NO_SENSITIVE,1.0,13.0,710.0,4.0,0.07142857142857142,0.2,0.9488243430152143,0.09611451942740036
Syncope,7,85.11856,3.121998,0.6868132,NAIVE_BAYES,OVERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,1.0,13.0,710.0,4.0,0.07142857142857142,0.2,0.5910096818810512,0.09611451942740036
Syncope,7,85.11856,3.121998,0.6868132,NAIVE_BAYES,OVERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,1.0,12.0,711.0,4.0,0.07692307692307693,0.2,0.9496542185338865,0.10220440881763306
Syncope,7,85.11856,3.121998,0.6868132,RANDOM_FOREST,UNDERSAMPLING,NO_SELECTION,NO_SENSITIVE,5.0,75.0,648.0,0.0,0.0625,1.0,0.9485477178423236,0.1060903732809429
Syncope,7,85.11856,3.121998,0.6868132,RANDOM_FOREST,UNDERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,5.0,75.0,648.0,0.0,0.0625,1.0,0.9481327800829875,0.1060903732809429
Syncope,7,85.11856,3.121998,0.6868132,RANDOM_FOREST,UNDERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,1.0,31.0,692.0,4.0,0.03125,0.2,0.9266943291839558,0.042681094078748344
Syncope,7,85.11856,3.121998,0.6868132,IBK,UNDERSAMPLING,NO_SELECTION,NO_SENSITIVE,3.0,68.0,655.0,2.0,0.04225352112676056,0.6,0.8085753803596127,0.0669742575707642
Syncope,7,85.11856,3.121998,0.6868132,IBK,UNDERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,3.0,68.0,655.0,2.0,0.04225352112676056,0.6,0.7529737206085754,0.0669742575707642
Syncope,7,85.11856,3.121998,0.6868132,IBK,UNDERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,22.0,701.0,5.0,0.0,0.0,0.0,0.0
Syncope,7,85.11856,3.121998,0.6868132,NAIVE_BAYES,UNDERSAMPLING,NO_SELECTION,NO_SENSITIVE,1.0,14.0,709.0,4.0,0.06666666666666667,0.2,0.9449515905947441,0.09063150589868241
Syncope,7,85.11856,3.121998,0.6868132,NAIVE_BAYES,UNDERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,1.0,14.0,709.0,4.0,0.06666666666666667,0.2,0.5903181189488244,0.09063150589868241
Syncope,7,85.11856,3.121998,0.6868132,NAIVE_BAYES,UNDERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,1.0,13.0,710.0,4.0,0.07142857142857142,0.2,0.9493775933609958,0.09611451942740036
Syncope,7,85.11856,3.121998,0.6868132,RANDOM_FOREST,SMOTE,NO_SELECTION,NO_SENSITIVE,0.0,3.0,720.0,5.0,0.0,0.0,0.0,0.0
Syncope,7,85.11856,3.121998,0.6868132,RANDOM_FOREST,SMOTE,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,3.0,720.0,5.0,0.0,0.0,0.0,0.0
Syncope,7,85.11856,3.121998,0.6868132,RANDOM_FOREST,SMOTE,NO_SELECTION,SENSITIVE_LEARNING,0.0,9.0,714.0,5.0,0.0,0.0,0.0,0.0
Syncope,7,85.11856,3.121998,0.6868132,IBK,SMOTE,NO_SELECTION,NO_SENSITIVE,0.0,8.0,715.0,5.0,0.0,0.0,0.0,0.0
Syncope,7,85.11856,3.121998,0.6868132,IBK,SMOTE,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,8.0,715.0,5.0,0.0,0.0,0.0,0.0
Syncope,7,85.11856,3.121998,0.6868132,IBK,SMOTE,NO_SELECTION,SENSITIVE_LEARNING,0.0,11.0,712.0,5.0,0.0,0.0,0.0,0.0
Syncope,7,85.11856,3.121998,0.6868132,NAIVE_BAYES,SMOTE,NO_SELECTION,NO_SENSITIVE,1.0,13.0,710.0,4.0,0.07142857142857142,0.2,0.9532503457814662,0.09611451942740036
Syncope,7,85.11856,3.121998,0.6868132,NAIVE_BAYES,SMOTE,NO_SELECTION,SENSITIVE_THRESHOLD,1.0,13.0,710.0,4.0,0.07142857142857142,0.2,0.5910096818810512,0.09611451942740036
Syncope,7,85.11856,3.121998,0.6868132,NAIVE_BAYES,SMOTE,NO_SELECTION,SENSITIVE_LEARNING,1.0,13.0,710.0,4.0,0.07142857142857142,0.2,0.9551867219917013,0.09611451942740036
Syncope,7,85.11856,3.121998,0.6868132,RANDOM_FOREST,NO_RESAMPLING,BEST_FIRST,NO_SENSITIVE,1.0,8.0,715.0,4.0,0.1111111111111111,0.2,0.9396957123098202,0.13522074836665934
Syncope,7,85.11856,3.121998,0.6868132,RANDOM_FOREST,NO_RESAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,1.0,8.0,715.0,4.0,0.1111111111111111,0.2,0.5944674965421853,0.13522074836665934
Syncope,7,85.11856,3.121998,0.6868132,RANDOM_FOREST,NO_RESAMPLING,BEST_FIRST,SENSITIVE_LEARNING,5.0,77.0,646.0,0.0,0.06097560975609756,1.0,0.9319502074688797,0.10333354661206785
Syncope,7,85.11856,3.121998,0.6868132,IBK,NO_RESAMPLING,BEST_FIRST,NO_SENSITIVE,1.0,8.0,715.0,4.0,0.1111111111111111,0.2,0.9396957123098202,0.13522074836665934
Syncope,7,85.11856,3.121998,0.6868132,IBK,NO_RESAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,1.0,8.0,715.0,4.0,0.1111111111111111,0.2,0.5944674965421853,0.13522074836665934
Syncope,7,85.11856,3.121998,0.6868132,IBK,NO_RESAMPLING,BEST_FIRST,SENSITIVE_LEARNING,5.0,77.0,646.0,0.0,0.06097560975609756,1.0,0.9319502074688797,0.10333354661206785
Syncope,7,85.11856,3.121998,0.6868132,NAIVE_BAYES,NO_RESAMPLING,BEST_FIRST,NO_SENSITIVE,1.0,30.0,693.0,4.0,0.03225806451612903,0.2,0.9396957123098202,0.044250521275775376
Syncope,7,85.11856,3.121998,0.6868132,NAIVE_BAYES,NO_RESAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,1.0,30.0,693.0,4.0,0.03225806451612903,0.2,0.5792531120331951,0.044250521275775376
Syncope,7,85.11856,3.121998,0.6868132,NAIVE_BAYES,NO_RESAMPLING,BEST_FIRST,SENSITIVE_LEARNING,4.0,51.0,672.0,1.0,0.07272727272727272,0.8,0.9485477178423236,0.12228147461164005
Syncope,7,85.11856,3.121998,0.6868132,RANDOM_FOREST,OVERSAMPLING,BEST_FIRST,NO_SENSITIVE,3.0,48.0,675.0,2.0,0.058823529411764705,0.6,0.9468879668049792,0.09583188434596875
Syncope,7,85.11856,3.121998,0.6868132,RANDOM_FOREST,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,3.0,48.0,675.0,2.0,0.058823529411764705,0.6,0.7668049792531121,0.09583188434596875
Syncope,7,85.11856,3.121998,0.6868132,RANDOM_FOREST,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,3.0,45.0,678.0,2.0,0.0625,0.6,0.7665283540802214,0.10203653159773321
Syncope,7,85.11856,3.121998,0.6868132,IBK,OVERSAMPLING,BEST_FIRST,NO_SENSITIVE,4.0,49.0,674.0,1.0,0.07547169811320754,0.8,0.9583679114799447,0.12697270590492624
Syncope,7,85.11856,3.121998,0.6868132,IBK,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,4.0,49.0,674.0,1.0,0.07547169811320754,0.8,0.8661134163208852,0.12697270590492624
Syncope,7,85.11856,3.121998,0.6868132,IBK,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,3.0,36.0,687.0,2.0,0.07692307692307693,0.6,0.9467496542185339,0.12571898110106727
Syncope,7,85.11856,3.121998,0.6868132,NAIVE_BAYES,OVERSAMPLING,BEST_FIRST,NO_SENSITIVE,5.0,79.0,644.0,0.0,0.05952380952380952,1.0,0.941908713692946,0.10070052539404589
Syncope,7,85.11856,3.121998,0.6868132,NAIVE_BAYES,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,5.0,79.0,644.0,0.0,0.05952380952380952,1.0,0.9453665283540802,0.10070052539404589
Syncope,7,85.11856,3.121998,0.6868132,NAIVE_BAYES,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,5.0,79.0,644.0,0.0,0.05952380952380952,1.0,0.9421853388658368,0.10070052539404589
Syncope,7,85.11856,3.121998,0.6868132,RANDOM_FOREST,UNDERSAMPLING,BEST_FIRST,NO_SENSITIVE,5.0,76.0,647.0,0.0,0.06172839506172839,1.0,0.9392807745504841,0.10469594485258486
Syncope,7,85.11856,3.121998,0.6868132,RANDOM_FOREST,UNDERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,5.0,76.0,647.0,0.0,0.06172839506172839,1.0,0.9474412171507607,0.10469594485258486
Syncope,7,85.11856,3.121998,0.6868132,RANDOM_FOREST,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,3.0,39.0,684.0,2.0,0.07142857142857142,0.6,0.94716459197787,0.11681855840927939
Syncope,7,85.11856,3.121998,0.6868132,IBK,UNDERSAMPLING,BEST_FIRST,NO_SENSITIVE,5.0,72.0,651.0,0.0,0.06493506493506493,1.0,0.9515905947441217,0.11047754811119045
Syncope,7,85.11856,3.121998,0.6868132,IBK,UNDERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,5.0,72.0,651.0,0.0,0.06493506493506493,1.0,0.950207468879668,0.11047754811119045
Syncope,7,85.11856,3.121998,0.6868132,IBK,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,3.0,37.0,686.0,2.0,0.075,0.6,0.9437067773167358,0.12262051915945504
Syncope,7,85.11856,3.121998,0.6868132,NAIVE_BAYES,UNDERSAMPLING,BEST_FIRST,NO_SENSITIVE,5.0,79.0,644.0,0.0,0.05952380952380952,1.0,0.9434301521438451,0.10070052539404589
Syncope,7,85.11856,3.121998,0.6868132,NAIVE_BAYES,UNDERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,5.0,79.0,644.0,0.0,0.05952380952380952,1.0,0.9453665283540802,0.10070052539404589
Syncope,7,85.11856,3.121998,0.6868132,NAIVE_BAYES,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,5.0,79.0,644.0,0.0,0.05952380952380952,1.0,0.9420470262793914,0.10070052539404589
Syncope,7,85.11856,3.121998,0.6868132,RANDOM_FOREST,SMOTE,BEST_FIRST,NO_SENSITIVE,2.0,17.0,706.0,3.0,0.10526315789473684,0.4,0.9661134163208852,0.15750491841222003
Syncope,7,85.11856,3.121998,0.6868132,RANDOM_FOREST,SMOTE,BEST_FIRST,SENSITIVE_THRESHOLD,2.0,17.0,706.0,3.0,0.10526315789473684,0.4,0.6882434301521438,0.15750491841222003
Syncope,7,85.11856,3.121998,0.6868132,RANDOM_FOREST,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,3.0,38.0,685.0,2.0,0.07317073170731707,0.6,0.9481327800829875,0.1196565693209992
Syncope,7,85.11856,3.121998,0.6868132,IBK,SMOTE,BEST_FIRST,NO_SENSITIVE,2.0,12.0,711.0,3.0,0.14285714285714285,0.4,0.9601659751037345,0.20245398773005863
Syncope,7,85.11856,3.121998,0.6868132,IBK,SMOTE,BEST_FIRST,SENSITIVE_THRESHOLD,2.0,12.0,711.0,3.0,0.14285714285714285,0.4,0.691701244813278,0.20245398773005863
Syncope,7,85.11856,3.121998,0.6868132,IBK,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,3.0,36.0,687.0,2.0,0.07692307692307693,0.6,0.9508990318118948,0.12571898110106727
Syncope,7,85.11856,3.121998,0.6868132,NAIVE_BAYES,SMOTE,BEST_FIRST,NO_SENSITIVE,5.0,77.0,646.0,0.0,0.06097560975609756,1.0,0.9515905947441217,0.10333354661206785
Syncope,7,85.11856,3.121998,0.6868132,NAIVE_BAYES,SMOTE,BEST_FIRST,SENSITIVE_THRESHOLD,5.0,77.0,646.0,0.0,0.06097560975609756,1.0,0.9467496542185339,0.10333354661206785
Syncope,7,85.11856,3.121998,0.6868132,NAIVE_BAYES,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,5.0,78.0,645.0,0.0,0.060240963855421686,1.0,0.9532503457814662,0.10200208748458153
Syncope,8,86.93797,2.7596076,0.0,RANDOM_FOREST,NO_RESAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,RANDOM_FOREST,NO_RESAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,RANDOM_FOREST,NO_RESAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,IBK,NO_RESAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,IBK,NO_RESAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,IBK,NO_RESAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,NAIVE_BAYES,NO_RESAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,246.0,489.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,NAIVE_BAYES,NO_RESAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,246.0,489.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,NAIVE_BAYES,NO_RESAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,226.0,509.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,RANDOM_FOREST,OVERSAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,RANDOM_FOREST,OVERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,RANDOM_FOREST,OVERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,IBK,OVERSAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,1.0,734.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,IBK,OVERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,1.0,734.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,IBK,OVERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,2.0,733.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,NAIVE_BAYES,OVERSAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,247.0,488.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,NAIVE_BAYES,OVERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,247.0,488.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,NAIVE_BAYES,OVERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,236.0,499.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,RANDOM_FOREST,UNDERSAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,RANDOM_FOREST,UNDERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,RANDOM_FOREST,UNDERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,IBK,UNDERSAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,26.0,709.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,IBK,UNDERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,26.0,709.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,IBK,UNDERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,2.0,733.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,NAIVE_BAYES,UNDERSAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,342.0,393.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,NAIVE_BAYES,UNDERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,342.0,393.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,NAIVE_BAYES,UNDERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,221.0,514.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,RANDOM_FOREST,SMOTE,NO_SELECTION,NO_SENSITIVE,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,RANDOM_FOREST,SMOTE,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,RANDOM_FOREST,SMOTE,NO_SELECTION,SENSITIVE_LEARNING,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,IBK,SMOTE,NO_SELECTION,NO_SENSITIVE,0.0,1.0,734.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,IBK,SMOTE,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,1.0,734.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,IBK,SMOTE,NO_SELECTION,SENSITIVE_LEARNING,0.0,2.0,733.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,NAIVE_BAYES,SMOTE,NO_SELECTION,NO_SENSITIVE,0.0,229.0,506.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,NAIVE_BAYES,SMOTE,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,229.0,506.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,NAIVE_BAYES,SMOTE,NO_SELECTION,SENSITIVE_LEARNING,0.0,231.0,504.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,RANDOM_FOREST,NO_RESAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,RANDOM_FOREST,NO_RESAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,RANDOM_FOREST,NO_RESAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,IBK,NO_RESAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,IBK,NO_RESAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,IBK,NO_RESAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,NAIVE_BAYES,NO_RESAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,NAIVE_BAYES,NO_RESAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,NAIVE_BAYES,NO_RESAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,RANDOM_FOREST,OVERSAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,RANDOM_FOREST,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,RANDOM_FOREST,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,IBK,OVERSAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,IBK,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,IBK,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,NAIVE_BAYES,OVERSAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,272.0,463.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,NAIVE_BAYES,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,272.0,463.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,NAIVE_BAYES,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,297.0,438.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,RANDOM_FOREST,UNDERSAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,RANDOM_FOREST,UNDERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,RANDOM_FOREST,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,IBK,UNDERSAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,IBK,UNDERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,IBK,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,NAIVE_BAYES,UNDERSAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,232.0,503.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,NAIVE_BAYES,UNDERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,232.0,503.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,NAIVE_BAYES,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,294.0,441.0,0.0,0.0,0.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,RANDOM_FOREST,SMOTE,BEST_FIRST,NO_SENSITIVE,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,RANDOM_FOREST,SMOTE,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,RANDOM_FOREST,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
Syncope,8,86.93797,2.7596076,0.0,IBK,SMOTE,BEST_FIRST,NO_SENSITIVE,0.0,0.0,735.0,0.0,1.0,1.0,0.0,0.0
