Release,FileName,sizeLoc,locTouched,numR,numFix,numAuth,locAdded,avgLocAdded,maxLocAdded,churn,maxChurn,avgChurn,age,weightedAge,Bugginess
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,63,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,72,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,61,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,42,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,67,21,1,1,1,6,1.0,2,5,6,4.3333335,93,4.428571428571429,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,76,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,333,22,2,0,1,0,0.0,0,0,0,0.0,93,4.2272727272727275,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,44,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,705,342,10,3,2,155,77.5,154,126,125,63.0,93,0.2719298245614035,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,66,44,2,0,1,22,22.0,22,22,22,4.4,93,2.1136363636363638,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,108,64,5,2,2,24,24.0,24,24,24,12.0,93,1.453125,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,181,129,6,2,2,96,32.0,87,96,87,24.25,93,0.7209302325581395,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,121,161,4,0,1,107,35.666668,83,107,83,21.363636,27,0.16770186335403728,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,52,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,114,18,2,0,1,16,8.0,15,16,15,8.0,93,5.166666666666667,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,175,4,1,0,1,0,0.0,0,0,0,0.0,93,23.25,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,142,162,1,0,1,162,81.0,162,162,162,81.0,23,0.1419753086419753,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,112,131,2,0,1,130,130.0,130,130,130,65.0,23,0.17557251908396945,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,95,108,1,0,1,108,54.0,108,108,108,54.0,23,0.21296296296296297,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,324,354,2,1,1,353,353.0,353,353,353,176.5,23,0.06497175141242938,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,73,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,24,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,48,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,280,312,2,0,2,310,310.0,310,310,310,103.333336,23,0.07371794871794872,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,300,150,1,0,1,1,0.5,1,-72,0,-23.185184,93,0.62,false
3,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,79,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
3,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,30,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
3,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,84,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
3,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,99,38,1,0,1,38,12.666667,37,38,38,13.0,93,2.4473684210526314,false
3,hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java,51,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
3,hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java,42,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
3,hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java,47,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
3,hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java,601,483,9,2,3,448,224.0,428,448,428,224.0,93,0.19254658385093168,false
3,hedwig-server/src/test/java/org/apache/hedwig/client/TestSubAfterCloseSub.java,177,271,3,3,2,223,111.5,194,200,171,100.0,1,0.0036900369003690036,false
3,hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestMultiplexing.java,377,437,4,1,2,431,431.0,431,430,430,107.5,10,0.02288329519450801,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,145,24,2,2,2,19,19.0,19,19,19,9.5,93,3.875,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java,250,50,4,2,2,31,15.5,30,31,30,10.666667,93,1.86,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/LoggingExceptionHandler.java,31,35,1,1,1,35,17.5,35,35,35,17.5,3,0.08571428571428572,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java,84,60,4,3,2,40,20.0,39,33,39,8.75,93,1.55,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/TestBackwardCompat.java,1014,1257,8,3,3,1189,169.85715,1180,1181,1172,171.28572,23,0.018297533810660304,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java,116,18,3,2,3,3,3.0,3,3,3,1.5,71,3.9444444444444446,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java,78,39,5,1,1,12,6.0,11,9,8,3.0,93,2.3846153846153846,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestFIFODeliveryManager.java,265,354,2,2,2,325,81.25,197,297,197,33.125,0,0.0,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestThrottlingDelivery.java,196,259,6,2,3,230,230.0,230,229,229,114.5,14,0.05405405405405406,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/filter/TestMessageFilter.java,347,446,4,1,2,326,326.0,326,325,325,32.5,20,0.04484304932735426,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java,90,3,1,0,1,0,0.0,0,0,0,0.0,93,31.0,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java,149,27,6,0,2,6,6.0,6,5,5,1.6666666,93,3.4444444444444446,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,676,87,4,2,2,12,6.0,11,-4,10,-12.096774,93,1.0689655172413792,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubProxy.java,33,36,1,1,1,36,18.0,36,36,36,18.0,3,0.08333333333333333,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubRegular.java,33,36,1,1,1,36,18.0,36,36,36,18.0,3,0.08333333333333333,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubSSL.java,33,36,1,1,1,36,18.0,36,36,36,18.0,3,0.08333333333333333,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java,266,43,4,1,2,35,35.0,35,35,35,8.75,93,2.1627906976744184,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/meta/MetadataManagerFactoryTestCase.java,68,80,2,0,1,78,26.0,75,78,75,20.5,27,0.3375,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestFactoryLayout.java,72,86,2,0,2,84,84.0,84,84,84,28.0,27,0.313953488372093,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManager.java,308,425,6,1,2,339,339.0,339,337,337,84.25,27,0.06352941176470588,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManagerFactory.java,260,310,5,1,2,306,306.0,306,306,306,61.2,27,0.08709677419354839,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,224,16,4,3,3,2,2.0,2,2,2,0.33333334,93,5.8125,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestServerStats.java,36,46,4,3,2,43,43.0,43,43,43,21.5,24,0.5217391304347826,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,139,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java,221,26,4,2,2,5,2.5,3,3,2,1.6666666,93,3.576923076923077,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java,227,46,3,1,2,39,39.0,39,39,39,7.8,44,0.9565217391304348,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java,114,17,3,1,2,8,4.0,5,8,5,2.6666667,93,5.470588235294118,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java,39,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java,697,832,9,6,3,636,636.0,636,636,636,63.6,28,0.03365384615384615,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java,71,12,1,0,1,6,1.5,3,6,6,3.2,93,7.75,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java,306,235,4,0,3,183,183.0,183,182,182,30.333334,93,0.39574468085106385,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java,237,26,4,3,2,4,4.0,4,3,3,0.75,36,1.3846153846153846,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java,44,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java,246,5,3,0,3,2,2.0,2,2,2,1.0,93,18.6,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java,46,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java,253,75,4,2,3,39,9.75,24,33,25,2.090909,93,1.24,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java,48,6,2,0,1,2,1.0,1,2,1,1.0,93,15.5,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestMMSubscriptionManager.java,179,30,4,0,2,5,5.0,5,4,4,2.0,27,0.9,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java,216,4,2,1,2,1,1.0,1,1,1,0.33333334,55,13.75,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java,54,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java,191,2,2,1,2,0,0.0,0,0,0,0.0,60,30.0,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubInfo.java,52,63,2,0,2,62,62.0,62,62,62,31.0,23,0.36507936507936506,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubLoad.java,51,61,2,0,2,60,60.0,60,60,60,30.0,23,0.3770491803278688,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestMMTopicManager.java,266,326,2,0,2,321,321.0,321,321,321,53.5,23,0.0705521472392638,false
3,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java,273,22,2,0,2,12,12.0,12,12,12,2.0,93,4.2272727272727275,false
3,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java,37,1,1,0,1,0,0.0,0,0,0,0.0,93,93.0,false
3,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java,80,2,1,1,1,2,0.6666667,1,2,2,1.0,93,46.5,false
4,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,191,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,247,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,399,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,121,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,320,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java,147,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1131,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,41,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,131,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,28,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,827,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,170,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,237,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,508,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,38,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,326,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,352,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,46,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,509,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,28,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,59,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,160,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,534,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,132,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,41,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,24,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,855,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,51,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,53,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,73,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,47,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,244,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,157,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,94,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,124,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,49,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,38,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,99,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,125,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,291,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,587,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,737,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,267,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,47,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,155,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,81,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,242,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,119,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,71,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,70,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,134,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,398,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,868,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,405,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,170,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,134,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,68,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,158,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,308,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,112,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,96,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,95,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,71,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,210,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,285,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,636,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,24,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,81,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,280,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,141,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,80,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,433,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,81,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,213,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,171,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,225,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,97,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,540,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,519,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,62,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,63,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,83,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,303,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,180,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,71,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,24,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,74,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,30,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,29,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,98,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,161,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,62,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,121,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,false
