ShadID; Commit; Message; Ticket; Date; Authors; Version; Files
8eb26dbeb0988d04136d63805eccd9d466d309b9;commit 8eb26dbeb0988d04136d63805eccd9d466d309b9 1654081754 -----sp;[ci] [build] add macos build check (#3301);;2022-06-01;ZhangJian He;14;
77441e6f2602632b44b7d4a01c6d122cdc2a1ced;commit 77441e6f2602632b44b7d4a01c6d122cdc2a1ced 1653962781 -----sp;[build] [windows] fix broken master code compile error strerror_s (#3300);;2022-05-31;ZhangJian He;14;
3e224a2ac40b8cd7804c758a195e70a9b55cfdaa;commit 3e224a2ac40b8cd7804c758a195e70a9b55cfdaa 1653954465 -----sp;Fix javadoc and build warnings (#3297);;2022-05-31;Vladislav Khakin;14;
f1ff8b4a307e09594fc663625c50318dde5fd7e4;commit f1ff8b4a307e09594fc663625c50318dde5fd7e4 1653908618 -----sp;[build] support circe-checksum and cpu-affinity build on Windows (#2549);;2022-05-30;magiccao;14;
42303a9f2581dc00534fdfdfdb7d51a8d179f3c1;commit 42303a9f2581dc00534fdfdfdb7d51a8d179f3c1 1653891715 -----sp;[build] misc bump several maven plugin version (#3294);;2022-05-30;ZhangJian He;14;
6c83b4a9e2efbe420d193e2136e23fce65b25478;commit 6c83b4a9e2efbe420d193e2136e23fce65b25478 1653817582 -----sp;Fixed build instruction to Maven since Gradle usage was reverted (#3296);;2022-05-29;Asaf Mesika;14;
43fc9c232253dd30d6d18f1235e3dc978b1fbe1a;commit 43fc9c232253dd30d6d18f1235e3dc978b1fbe1a 1653483667 -----sp;[website] Make download page fully ASF compliant (#3291);;2022-05-25;Nicolò Boschi;14;
4bbdaf868b1570a99827f3018ace56e485ffea63;commit 4bbdaf868b1570a99827f3018ace56e485ffea63 1652972134 -----sp;Bump netty version to 4.1.77.Final (#3273);;2022-05-19;ZhangJian He;14;
3f55fdf71b7dfe0fc959bccc81300fa7f57ca5c0;commit 3f55fdf71b7dfe0fc959bccc81300fa7f57ca5c0 1652972061 -----sp;[doc] Improve release guide (#3277);;2022-05-19;Nicolò Boschi;14;
409c091dcb693f7b2e31a756373de25dfd0f4c52;commit 409c091dcb693f7b2e31a756373de25dfd0f4c52 1652972016 -----sp;[doc] Remove DC/OS installation guide (#3278);;2022-05-19;Nicolò Boschi;14;
82248121930a7a54431aae0c37ae7f96cb0d2d53;commit 82248121930a7a54431aae0c37ae7f96cb0d2d53 1652709384 -----sp;[doc] Remove old site source code (#3281);;2022-05-16;Nicolò Boschi;14;
4b852808b74380169d4d4a9af779d180695c3d33;commit 4b852808b74380169d4d4a9af779d180695c3d33 1652457787 -----sp;Updated organization to Streamlio former members (#3280);;2022-05-13;AlvaroStream;14;
b4b3ca3b6b9638676564b7cdc1f7882695ec2017;commit b4b3ca3b6b9638676564b7cdc1f7882695ec2017 1652429015 -----sp;4.14.5 release notes and doc (#3199);;2022-05-13;Nicolò Boschi;14;
736759fb2266cdf9edbe21b2a93502c61e48bc39;commit 736759fb2266cdf9edbe21b2a93502c61e48bc39 1652428222 -----sp;[website] Add script for cut new release (release-notes, new docs, sidebar..) (#3198);;2022-05-13;Nicolò Boschi;14;
74927db9ac8b1b90d5ad6e20bab8b7d2e065ebef;commit 74927db9ac8b1b90d5ad6e20bab8b7d2e065ebef 1652359708 -----sp;[website] fix hyperlink (#3276);;2022-05-12;赤月;14;
300b8ba080c44c896251e551c268d8bb5b7ad3d4;commit 300b8ba080c44c896251e551c268d8bb5b7ad3d4 1652313013 -----sp;Bump prometheus client version to 0.15.0 (#3266);;2022-05-12;ZhangJian He;14;
78662ac16513406f49e142d5b6977d62c3baaafb;commit 78662ac16513406f49e142d5b6977d62c3baaafb 1652289464 -----sp;Enable Netty and BookKeeper IO optimizations on jdk17 (#3234);;2022-05-11;Nicolò Boschi;14;
873602965d684f8531919c91d8ed38c5cee2408a;commit 873602965d684f8531919c91d8ed38c5cee2408a 1652269112 -----sp;Fix link Apache Pulsar#persistent-storage  (#3271);;2022-05-11;赤月;14;
ff3607587a000507ad21e024ed58e51206290684;commit ff3607587a000507ad21e024ed58e51206290684 1652210013 -----sp;cleaning up leftover 4.15-snapshot versions (#3267);;2022-05-10;Andrey Yegorov;14;
e0bcc356918056c00783193ccbd90f577b22a549;commit e0bcc356918056c00783193ccbd90f577b22a549 1652165916 -----sp;[website] Set 4.15.0 as latest release (#3265);;2022-05-10;Nicolò Boschi;14;
dcf1168b6061bd2689aafe60fa96ec9680c86a4d;commit dcf1168b6061bd2689aafe60fa96ec9680c86a4d 1652122318 -----sp;Release notes for BK 4.15;;2022-05-09;Andrey Yegorov;14;
29d78af68ad6eb410068dadb766a1ef538856877;commit 29d78af68ad6eb410068dadb766a1ef538856877 1651925498 -----sp;Fix spelling mistake in bk_server.conf (#3262);;2022-05-07;Tian Luo;14;
b5a483acc0c0669efc97eedd0c2791adbbc4f41c;commit b5a483acc0c0669efc97eedd0c2791adbbc4f41c 1651732151 -----sp;BP-47 (task5): Garbage collection support direct IO entrylogger (#3256);;2022-05-05;Hang Chen;14;
90d55017da68111ffc578b611de998269f701f82;commit 90d55017da68111ffc578b611de998269f701f82 1651710403 -----sp;[minor] [optimize] Remove redundant toString call (#3254);;2022-05-05;ZhangJian He;14;
e79da7c218bb3cc0b2018b3d4057eec1770f6acd;commit e79da7c218bb3cc0b2018b3d4057eec1770f6acd 1651670411 -----sp;Allow run LocalBookkeeper directly in `bookkeeper-server` module or on IDE (#3255);;2022-05-04;ZhangJian He;14;
8c661dfd6b118d278222469eb5426ebd7728bdd2;commit 8c661dfd6b118d278222469eb5426ebd7728bdd2 1651645103 -----sp;BP-47 (task4): Aligned native buffer wrapper (#3253);;2022-05-04;Hang Chen;14;
2a75296de96c08870b316b5ece639492b1f968a1;commit 2a75296de96c08870b316b5ece639492b1f968a1 1651248642 -----sp;Fix: shell tests are broken and not running on CI (#3251);;2022-04-29;Andrey Yegorov;14;
6f85e6d5fa735dfea035ba4761c6669fbf5c6880;commit 6f85e6d5fa735dfea035ba4761c6669fbf5c6880 1651211054 -----sp;BP-47 (task3): Abstract interface for entrylogger (#3197);;2022-04-29;Hang Chen;14;
80ca1f834c9ec5054b6d8757d98126759b9292b4;commit 80ca1f834c9ec5054b6d8757d98126759b9292b4 1651186853 -----sp;Move bookkeeper-stats and bookkeeper-stats-providers as submodules of stats;;2022-04-29;ZhangJian He;14;
4175088c8f71b5f167e95a2f495377d7a0804eab;commit 4175088c8f71b5f167e95a2f495377d7a0804eab 1651043375 -----sp;fix some jdk17 test problem (#3242);;2022-04-27;ZhangJian He;14;
db0acf803a87ad067806489251990df992d6a2a3;commit db0acf803a87ad067806489251990df992d6a2a3 1651009733 -----sp;[maven-release-plugin] prepare for next development iteration;;2022-04-26;Andrey Yegorov;14;
d32f5ef939350b21afbadf8335431d9b886f5681;commit d32f5ef939350b21afbadf8335431d9b886f5681 1651009731 -----sp;[maven-release-plugin] prepare branch branch-4.15;;2022-04-26;Andrey Yegorov;14;
c63a9fa76c01196b32cb41f877255d0fb5e00a78;commit c63a9fa76c01196b32cb41f877255d0fb5e00a78 1651009678 -----sp;Revert "[maven-release-plugin] prepare branch branch-4.15";;2022-04-26;Andrey Yegorov;14;
091670ab2acbc202741163b39866e70a530c418e;commit 091670ab2acbc202741163b39866e70a530c418e 1651009668 -----sp;Revert "[maven-release-plugin] prepare for next development iteration";;2022-04-26;Andrey Yegorov;14;
e5d5ddac8a10acca031eed0221d925d54713a6ab;commit e5d5ddac8a10acca031eed0221d925d54713a6ab 1651008715 -----sp;[maven-release-plugin] prepare for next development iteration;;2022-04-26;Andrey Yegorov;14;
d9b98ad8ccec6a9ba65cfc00ef319ee51454c0c4;commit d9b98ad8ccec6a9ba65cfc00ef319ee51454c0c4 1651008712 -----sp;[maven-release-plugin] prepare branch branch-4.15;;2022-04-26;Andrey Yegorov;14;
f60a4d6d4069b5318f61a378125a1ef4d8471adf;commit f60a4d6d4069b5318f61a378125a1ef4d8471adf 1650953857 -----sp;Add get under replicated ledger count;;2022-04-26;Hang Chen;14;
60a671e1f890aab12f94dad2d3de4d3776731c4d;commit 60a671e1f890aab12f94dad2d3de4d3776731c4d 1650935686 -----sp;Correct the method signature within annotations;;2022-04-26;iamazy;14;
b7128977d466c6e113b1d576b88d9f1e70689ad7;commit b7128977d466c6e113b1d576b88d9f1e70689ad7 1650926116 -----sp;Fix bookie shell help command exception;;2022-04-26;Hang Chen;14;
b17969e07fbb3a0ca5ec3c374a4fab27e87add17;commit b17969e07fbb3a0ca5ec3c374a4fab27e87add17 1650925940 -----sp;Format log statements;;2022-04-26;Hang Chen;14;
083e2e94d18edcd85a1d25deaf77ecad0e3de61d;commit 083e2e94d18edcd85a1d25deaf77ecad0e3de61d 1650925684 -----sp;Fix read empty ledger exception using bookkeeper admin;;2022-04-26;Hang Chen;14;
49bb6369fced44e60bd86dbadec53eec4d173e74;commit 49bb6369fced44e60bd86dbadec53eec4d173e74 1650925535 -----sp;Bump jetty to 9.4.46.v20220331 to get rid of CVE-2021-34429;;2022-04-26;Nicolò Boschi;14;
0a2f796c0f27735c82c8d22b82fa0c88ddb1a674;commit 0a2f796c0f27735c82c8d22b82fa0c88ddb1a674 1650796941 -----sp;[ci] [github] upload test log when fail (#3241);;2022-04-24;ZhangJian He;14;
0aace4ed72cceebbc9719d51ee26c95890789e14;commit 0aace4ed72cceebbc9719d51ee26c95890789e14 1650768765 -----sp;Issue 2518:fix error link (#3217);;2022-04-24;leiwingqueen;14;
f8612883c7ed358e10ee2579b700ab46f48e95ba;commit f8612883c7ed358e10ee2579b700ab46f48e95ba 1650645131 -----sp;[build] make build passes on JDK17 (#3053);;2022-04-22;Nicolò Boschi;14;
28834d037c17268c4398ce7dbbc1246ab56a6f3e;commit 28834d037c17268c4398ce7dbbc1246ab56a6f3e 1650643859 -----sp;[minor] cleanup on InterleavedLedgerStorage (#3210);;2022-04-22;ZhangJian He;14;
f0988ddf250440813866849cef4f734174a48fc4;commit f0988ddf250440813866849cef4f734174a48fc4 1650643818 -----sp;Remove log4j from bookkeeper (#3225);;2022-04-22;ZhangJian He;14;
4011138dbe3c2410a9ae1521d2da29be4683cf4e;commit 4011138dbe3c2410a9ae1521d2da29be4683cf4e 1650643577 -----sp;bookeeper all missing stream binary (#3238);;2022-04-22;ZhangJian He;14;
83ec4a964e2447ce1a36b7087a9cf0bec10457cb;commit 83ec4a964e2447ce1a36b7087a9cf0bec10457cb 1650589201 -----sp;fix logger number not correct (#3211);;2022-04-22;ZhangJian He;14;
02d41c0e061daa62e53078be048c5c503d1bfefa;commit 02d41c0e061daa62e53078be048c5c503d1bfefa 1650541378 -----sp;[minor] replace deprecated api use MockitoAnnotations.initMocks (#3177);;2022-04-21;ZhangJian He;14;
1edc68854c3f3aace30c4ae497a3b6242bbce95e;commit 1edc68854c3f3aace30c4ae497a3b6242bbce95e 1650541353 -----sp;fix broken local bookie (#3230);;2022-04-21;ZhangJian He;14;
b74981fc27f93bc36f549c2c3309cc5ef0c6d51d;commit b74981fc27f93bc36f549c2c3309cc5ef0c6d51d 1650527409 -----sp;[ZooKeeper] [Conflict] Bump dropwizard metrics to zookeeper needed (#3229);;2022-04-21;ZhangJian He;14;
220192ae983db3faeadf52acbae4413cef0f6195;commit 220192ae983db3faeadf52acbae4413cef0f6195 1650500828 -----sp;fix cli command doc issue (#3226);;2022-04-21;Hang Chen;14;
03cc5f435f1d3072c66cfd0ac69d129e3bdf8923;commit 03cc5f435f1d3072c66cfd0ac69d129e3bdf8923 1650464300 -----sp;Bump jackson databind version to 2.13.2.2;;2022-04-20;ZhangJian He;14;
03be2561e93ad29632b02d9ee2c6a3572e70b35f;commit 03be2561e93ad29632b02d9ee2c6a3572e70b35f 1650464135 -----sp;Bump async from 2.6.3 to 2.6.4 in /site3/website (#3219);;2022-04-20;dependabot[bot];14;
f0ff353d02ec56715d671040717870ec5f1a7630;commit f0ff353d02ec56715d671040717870ec5f1a7630 1650462195 -----sp;Fix force GC doesn't work under forceAllowCompaction when disk is full (#3205);;2022-04-20;Hang Chen;14;
16c9766b952fb3d1fb42d6a308e8525c9ffddbf8;commit 16c9766b952fb3d1fb42d6a308e8525c9ffddbf8 1650396304 -----sp;fix numLedgersReplicated metric not update (#3218);;2022-04-19;Hang Chen;14;
760b9e0192e954ebcd7b3b302f3b43672da21a58;commit 760b9e0192e954ebcd7b3b302f3b43672da21a58 1650386090 -----sp;Remove log4j1 from bk test code;;2022-04-19;ZhangJian He;14;
7c8930330da3c20747206ef101a497dc58ab0547;commit 7c8930330da3c20747206ef101a497dc58ab0547 1650002444 -----sp;Fix testCompactionPersistence do not cleanup created directory (#3207);;2022-04-15;Hang Chen;14;
e937ae9a6838fd533c3973d6ae6c32d98b6619bd;commit e937ae9a6838fd533c3973d6ae6c32d98b6619bd 1649929797 -----sp;[website] Make site3 the official website (deploy scripts - master) (#3187);;2022-04-14;Nicolò Boschi;14;
f7579fd13d62ce630ea26638e73f5884da505ec8;commit f7579fd13d62ce630ea26638e73f5884da505ec8 1649853428 -----sp;Fix master broken ci due to zookeeper CVE fp (#3204);;2022-04-13;ZhangJian He;14;
bbd2d4a4f787094c1cc6b67c2c2bd9794ffe435e;commit bbd2d4a4f787094c1cc6b67c2c2bd9794ffe435e 1649814555 -----sp;simplify throttle code in metadata scanning (#3196);;2022-04-13;Hang Chen;14;
1b648a8be00597094a0ef5005ee4d692d9b8770a;commit 1b648a8be00597094a0ef5005ee4d692d9b8770a 1649814474 -----sp;expose netty threads num config to bk_server.conf (#3173);;2022-04-13;Hang Chen;14;
78c0ca5672e6226ca1eff12bd9112d0ed366828e;commit 78c0ca5672e6226ca1eff12bd9112d0ed366828e 1649814440 -----sp;remove unnessary exception catch (#3169);;2022-04-13;Hang Chen;14;
b989fbcdae74db6e26a815af605634747f431fb9;commit b989fbcdae74db6e26a815af605634747f431fb9 1649639002 -----sp;Allow running units test on jdk17 (#3195);;2022-04-11;ZhangJian He;14;
d7a653b06233f36786f850270dbb16fc83e45c4e;commit d7a653b06233f36786f850270dbb16fc83e45c4e 1649634618 -----sp;BP-47 (task2): Add structured logger support (#3190);;2022-04-11;Hang Chen;14;
bcccea06e4aab38925dfd28824fdb046825123f9;commit bcccea06e4aab38925dfd28824fdb046825123f9 1649634579 -----sp;BP-47 (task1): Add native IO library support (#3189);;2022-04-11;Hang Chen;14;
b0030ab5d9132e5c5cd5092b8e6dab79e9fbf16c;commit b0030ab5d9132e5c5cd5092b8e6dab79e9fbf16c 1649314596 -----sp;Upgrade to log4j 2.17.2. (#3188);;2022-04-07;Raúl Gracia;14;
67c963a1b02de04166778d906f4cffe89dd86562;commit 67c963a1b02de04166778d906f4cffe89dd86562 1649260727 -----sp;only update topology when bookie rack changed;;2022-04-06;gaozhangmin;14;
139eed311393c7077db6e7470c0f167e16b6b3b0;commit 139eed311393c7077db6e7470c0f167e16b6b3b0 1649259448 -----sp;[BUILD] fix master branch broken http-core license check;;2022-04-06;ZhangJian He;14;
7b38a6a1565279c91a25a54820e9dba2cb563bab;commit 7b38a6a1565279c91a25a54820e9dba2cb563bab 1649236627 -----sp;[website] add CI checks to validate the website (#3164);;2022-04-06;Nicolò Boschi;14;
0863979f79386f92945458b2bc02e4625c9d993d;commit 0863979f79386f92945458b2bc02e4625c9d993d 1649236070 -----sp;Bump minimist from 1.2.5 to 1.2.6 in /site3/website (#3179);;2022-04-06;dependabot[bot];14;
409ca76f123a28f580c74f41c8536d92e56a9c9b;commit 409ca76f123a28f580c74f41c8536d92e56a9c9b 1649236014 -----sp;Bump node-forge from 1.2.1 to 1.3.1 in /site3/website (#3180);;2022-04-06;dependabot[bot];14;
d4eba629504930ca6179dee220e075b489c193a7;commit d4eba629504930ca6179dee220e075b489c193a7 1649232793 -----sp;Use netty maxDirectMemory instead of DirectMemoryUtils;;2022-04-06;ZhangJian He;14;
dc2b0c5dfd9a4cdef44cdab3da46c7ea8027ab13;commit dc2b0c5dfd9a4cdef44cdab3da46c7ea8027ab13 1649223977 -----sp;[build] support apple m1 build (#3175);;2022-04-06;ZhangJian He;14;
daf52648f210c65d96326a8b9a4f66a72551deef;commit daf52648f210c65d96326a8b9a4f66a72551deef 1649002189 -----sp;[netty] remove no longer used properties io.netty.recycler.linkCapacity and io.netty.recycler.maxCapacity.default (#3172);;2022-04-03;Nicolò Boschi;14;
5502b4014944d97e531993606b2c2e7eae89733c;commit 5502b4014944d97e531993606b2c2e7eae89733c 1648972821 -----sp;Bump netty version to 4.1.75.Final, grpc to 1.45.1 (#3163);;2022-04-03;ZhangJian He;14;
e5f68c6a4303a1bcb4abb9b29a9e0abd653018f6;commit e5f68c6a4303a1bcb4abb9b29a9e0abd653018f6 1648927333 -----sp;[build] Complement missing maven plugin version (#3166);;2022-04-02;ZhangJian He;14;
28e47f9f2a94a7e451e1459b9d9de5296862554f;commit 28e47f9f2a94a7e451e1459b9d9de5296862554f 1648927278 -----sp;[security] Bump bc fips version from 1.0.2.1 to 1.0.2.3 (#3087);;2022-04-02;ZhangJian He;14;
bf2765ae08540846e3059ed15d33d3de0ec96ea2;commit bf2765ae08540846e3059ed15d33d3de0ec96ea2 1648842864 -----sp;[WEBSITE] Update current stable version to 4.14.4;;2022-04-01;Nicolò Boschi;14;
62cfc0ec8670cb66ce4bf2b0d707f42cba5e3354;commit 62cfc0ec8670cb66ce4bf2b0d707f42cba5e3354 1648798677 -----sp;[build] Fix various spotbugs warnings  (#3160);;2022-04-01;Nicolò Boschi;14;
4443c60739ad8f3ea2156c9bd7243e44a22709c9;commit 4443c60739ad8f3ea2156c9bd7243e44a22709c9 1648733987 -----sp;Fix region/rack aware placement police replace bookie bug (#2642);;2022-03-31;Hang Chen;14;
d7376c45acd8764bd8efdf6d26feab874a460422;commit d7376c45acd8764bd8efdf6d26feab874a460422 1648727112 -----sp;[website] Update committers page;;2022-03-31;Nicolò Boschi;14;
ef0b5cc7726b929aa1fc9c617f2130afae527c18;commit ef0b5cc7726b929aa1fc9c617f2130afae527c18 1648710493 -----sp;Revert rocksdb compaction on checkpoint to reduce cpu intensive (#3144);;2022-03-31;Hang Chen;14;
f55ac1ed55336c3ba461c57a3428430309118344;commit f55ac1ed55336c3ba461c57a3428430309118344 1648705354 -----sp;catch onBookieRackChange exception (#3060);;2022-03-31;Hang Chen;14;
ba2dede103458f6ba64a8fa90e83ac27034cf13c;commit ba2dede103458f6ba64a8fa90e83ac27034cf13c 1648681825 -----sp;use mockito.any instead of deprecated mockito.anyObject;;2022-03-31;ZhangJian He;14;
18e3f851601e016125aaaa7ba4910009cdbea78c;commit 18e3f851601e016125aaaa7ba4910009cdbea78c 1648636893 -----sp;Upgrade ZooKeeper to 3.8.0 (#3145);;2022-03-30;Enrico Olivelli;14;
38dc3281f5f175a7d194d4c0d4b255472886187b;commit 38dc3281f5f175a7d194d4c0d4b255472886187b 1648535340 -----sp;fix duplicate typeline for prometheus type (#3137);;2022-03-29;ZhangJian He;14;
e931dbda090ae40e3c39313801fa49e40bcc1fd6;commit e931dbda090ae40e3c39313801fa49e40bcc1fd6 1648508511 -----sp;[maven-release-plugin] prepare for next development iteration;;2022-03-29;Andrey Yegorov;14;
0feaed90c9eb23fb373d2cd40711d6e536203ecf;commit 0feaed90c9eb23fb373d2cd40711d6e536203ecf 1648508508 -----sp;[maven-release-plugin] prepare branch branch-4.15;;2022-03-29;Andrey Yegorov;14;
7ae721dd9fa3aac3cfb511616e23747b09875594;commit 7ae721dd9fa3aac3cfb511616e23747b09875594 1648508075 -----sp;Fix NPE while reordering read-sequence for local-bookie ensemble policy;;2022-03-29;Rajan Dhabalia;14;
b4d98e8c5afe4b9d6bcf6100dd943c003bd1ca89;commit b4d98e8c5afe4b9d6bcf6100dd943c003bd1ca89 1648506194 -----sp;Fix doc code problem.;;2022-03-29;赵延;14;
dc2eafa680384c1fc653ad9fd83d4cd5a66d8af4;commit dc2eafa680384c1fc653ad9fd83d4cd5a66d8af4 1648482784 -----sp;BookieAutoRecoveryTest.testEmptyLedgerLosesQuorumEventually fix flaky test, ensure that the Auditor is alive (#3149);;2022-03-28;Enrico Olivelli;14;
e4a2b54240d608763e8f9acd6ffb91740dfd3f10;commit e4a2b54240d608763e8f9acd6ffb91740dfd3f10 1648384636 -----sp;[security] Upgrade jackson-databind to get rid of CVE-2020-36518 (#3140);;2022-03-27;Nicolò Boschi;14;
a75b48b44bbe825281877b37b964dc05cb810d8f;commit a75b48b44bbe825281877b37b964dc05cb810d8f 1648374816 -----sp;Upgrade rocksdb to 6.29.4.1 (#3143);;2022-03-27;Hang Chen;14;
2fe585c00ac94f8d7430dd436edd8745d37d8b89;commit 2fe585c00ac94f8d7430dd436edd8745d37d8b89 1648138509 -----sp;Bringing back maven build (#3130);;2022-03-24;Andrey Yegorov;14;
9b783ef8d8dcdfdc21a56f4afb873447517b5aaf;commit 9b783ef8d8dcdfdc21a56f4afb873447517b5aaf 1648110122 -----sp;PendingReadOp: Fix ledgerEntryImpl reuse problem (#3110);;2022-03-24;congbo;14;
7b5f96ec9d54849a439b577d7677cda26c7d937e;commit 7b5f96ec9d54849a439b577d7677cda26c7d937e 1648022513 -----sp;Set BOOKIE_HTTP_PORT to make it optional in docker run (#3096);;2022-03-23;Kezhu Wang;14;
bb74c81df3b4f1213fa25e67dff1e0cc69476042;commit bb74c81df3b4f1213fa25e67dff1e0cc69476042 1648022460 -----sp;Issue #3105: Optimize OrderedExecutor performance by using GrowableArrayBlockingQueue (#3108);;2022-03-23;Lari Hotari;14;
ac4a31a85ae8880182851d6691bc49e437942b15;commit ac4a31a85ae8880182851d6691bc49e437942b15 1648022434 -----sp;Remove unused site2 directory (#3116);;2022-03-23;Nicolò Boschi;14;
edffdd6dc261c3a9222751187a9f5ac601e9b1fa;commit edffdd6dc261c3a9222751187a9f5ac601e9b1fa 1647875161 -----sp;Log NoLedgerException on debug level (#3117);;2022-03-21;Andras Beni;14;
7bb0bfcafbfb7cb2ee330707e082f27c3a8fd530;commit 7bb0bfcafbfb7cb2ee330707e082f27c3a8fd530 1647621643 -----sp;[WEBSITE] Staging website: images are not visible;;2022-03-18;Nicolò Boschi;14;
3c40d4ac0db5c55b3cd029d316a91d236156a43c;commit 3c40d4ac0db5c55b3cd029d316a91d236156a43c 1647600222 -----sp;[website] fix GITHUB_TOKEN used for deployment (#3125);;2022-03-18;Nicolò Boschi;14;
8a780caf00e7874053a8cc81e7596f9d92b05a07;commit 8a780caf00e7874053a8cc81e7596f9d92b05a07 1647593951 -----sp;[website] use GH_TOKEN to push to asf-site and asf-staging branches (#3124);;2022-03-18;Nicolò Boschi;14;
7d326838325cd5e4e0bd90e968a87542993a17ba;commit 7d326838325cd5e4e0bd90e968a87542993a17ba 1647534470 -----sp;[website] Fix deploy push to git - use ssh (#3123);;2022-03-17;Nicolò Boschi;14;
5dfade86c896843377de1af1c764b95566647893;commit 5dfade86c896843377de1af1c764b95566647893 1647533344 -----sp;[website] fix deploy staging script (#3122);;2022-03-17;Nicolò Boschi;14;
c97fea571b026734e4b3f3d7eecfb15205f75c30;commit c97fea571b026734e4b3f3d7eecfb15205f75c30 1647533289 -----sp;[website] fix current site deployment (#3120);;2022-03-17;Nicolò Boschi;14;
c112637ec8be2a2f3a6baf6a28bed11934bd4b6f;commit c112637ec8be2a2f3a6baf6a28bed11934bd4b6f 1647517236 -----sp;[website] deploy staging after every change (#3118);;2022-03-17;Nicolò Boschi;14;
0235be3f4254eab37d4ca0a14a7bd3cc4d9f090c;commit 0235be3f4254eab37d4ca0a14a7bd3cc4d9f090c 1647454549 -----sp;Gradle build: add mavenLocal() repository;;2022-03-16;Enrico Olivelli;14;
46a15520ea0675f74e20242429eeae33fd80f69e;commit 46a15520ea0675f74e20242429eeae33fd80f69e 1647446784 -----sp;[website] New Website built with Docusaurus v2 (#3088);;2022-03-16;Nicolò Boschi;14;
3af688bad65ff1ac972c9178a856613bd438e411;commit 3af688bad65ff1ac972c9178a856613bd438e411 1647425459 -----sp;add stats for throttled-write (#3102);;2022-03-16;StevenLuMT;14;
e99cd4915b56ae3e9891ef9a83eb5e8f089505d7;commit e99cd4915b56ae3e9891ef9a83eb5e8f089505d7 1647387776 -----sp;Bump testcontainers version to 1.16.3;;2022-03-16;ZhangJian He;14;
9d2d827509cf639825e73c8902658411e90cfbae;commit 9d2d827509cf639825e73c8902658411e90cfbae 1647387144 -----sp;bump lombok from 1.18.20 to 1.18.22 to support java17 compile;;2022-03-16;ZhangJian He;14;
9809a41df4603e47938ef9cba9d06de93b94e912;commit 9809a41df4603e47938ef9cba9d06de93b94e912 1647362569 -----sp;Run protobuf code generation automatically in IntelliJ and fix config (#3107);;2022-03-15;Lari Hotari;14;
d750afca90d532d500d8f4598c92d1198c41b57c;commit d750afca90d532d500d8f4598c92d1198c41b57c 1647341742 -----sp;ConcurrentLong map and set": add unit tests for reduce unnecessary expansions  (#3092);;2022-03-15;LinChen;14;
81dee85444de2c3f2036f3209fb0e700a5223cf0;commit 81dee85444de2c3f2036f3209fb0e700a5223cf0 1647340109 -----sp;ConcurrentOpenHashSet: fix reduce  unnecessary expansions (#3082);;2022-03-15;LinChen;14;
10825c93bccd9e170df75ab9f2cf85cb6043f649;commit 10825c93bccd9e170df75ab9f2cf85cb6043f649 1647256235 -----sp;[website] update website every time there is a change (#3090);;2022-03-14;Nicolò Boschi;14;
e4b16b3f883465ae3418b1cffaf9644767b71b9c;commit e4b16b3f883465ae3418b1cffaf9644767b71b9c 1647175817 -----sp;fix bkperf message rate limit to 2GB/s (#3100);;2022-03-13;Hang Chen;14;
4206fb5fe44726992cb22e8619525af480dcfc29;commit 4206fb5fe44726992cb22e8619525af480dcfc29 1647040032 -----sp;Preparing for the release 4.15;;2022-03-12;Andrey Yegorov;14;
b3ce6ca8950da29d1052c9cb230e8e51df9c3d10;commit b3ce6ca8950da29d1052c9cb230e8e51df9c3d10 1647029596 -----sp;fix a metric error in bookieStats;;2022-03-11;ken;14;
9ee04b3133c84979661a3babf1b629d72a5b9f4e;commit 9ee04b3133c84979661a3babf1b629d72a5b9f4e 1647028671 -----sp;Add a REST API to get or update bookie readOnly state;;2022-03-11;Yang Yang;14;
07d1c715122a80ecfbca29d8270d37222c827caa;commit 07d1c715122a80ecfbca29d8270d37222c827caa 1646897578 -----sp;[website] Fix deploy action (#3089);;2022-03-10;Nicolò Boschi;14;
1b1e9370f39e386d660ceee11660d7ee87fbb460;commit 1b1e9370f39e386d660ceee11660d7ee87fbb460 1646870965 -----sp;Fix Journal.ForceWriteThread.forceWriteRequests.put deadlock;;2022-03-10;Kezhu Wang;14;
3edbc98824bbdf574d97510aec783d5b9355548e;commit 3edbc98824bbdf574d97510aec783d5b9355548e 1646870759 -----sp;change rocksdb init: use OptionsUtil;;2022-03-10;StevenLuMT;14;
181a6dcd35485613d65fdf2bad082bc1ef97f313;commit 181a6dcd35485613d65fdf2bad082bc1ef97f313 1646870660 -----sp;Add throttle for rebuild entryMetadataMap;;2022-03-10;Hang Chen;14;
e8cbd20626b8702bbed186a4be37ce45cf6e9b41;commit e8cbd20626b8702bbed186a4be37ce45cf6e9b41 1646870596 -----sp;check all bookies of writeset are writable;;2022-03-10;wuYin;14;
df92e0c6bb5c5f7117d7b1dce9cd7a110e142581;commit df92e0c6bb5c5f7117d7b1dce9cd7a110e142581 1646870520 -----sp;Add sizeInBytes interface for ConcurrentLong map and set;;2022-03-10;Hang Chen;14;
793d83c8790a9ea618188cb0f35cc6477d1e88df;commit 793d83c8790a9ea618188cb0f35cc6477d1e88df 1646870408 -----sp;Fix publish do not include test jar;;2022-03-10;Hang Chen;14;
